Mutant;testTS_1_1;testTS_1_2;testTS_1_3;testTS_1_4;testTS_1_5;testTS_1_6;testTS_1_7;testTS_1_8;testTS_1_9;testTS_1_10;testTS_1_11;testTS_1_12;testTS_1_13;testTS_1_14;testTS_1_15;testTS_1_16;testTS_1_17;testTS_1_18;testTS_1_19;testTS_1_20;testTS_1_21;testTS_1_22;testTS_1_23;testTS_1_24;testTS_1_25;testTS_1_26;testTS_1_27;testTS_1_28;testTS_1_29;testTS_1_30;testTS_1_31;testTS_1_32;testTS_1_33;testTS_1_34;testTS_1_35;testTS_1_36;testTS_1_37;testTS_1_38;testTS_1_39;testTS_1_40;testTS_1_41;testTS_1_42;testTS_1_43;testTS_1_44;testTS_1_45;testTS_1_46;testTS_1_47;testTS_1_48;testTS_1_49;testTS_1_50;testTS_1_51;testTS_1_52;testTS_1_53;testTS_1_54;testTS_1_55;testTS_1_56;testTS_1_57;testTS_1_58;testTS_1_59;testTS_1_60;testTS_1_61;testTS_1_62;testTS_1_63;testTS_1_64;testTS_1_65;testTS_1_66;testTS_1_67;testTS_1_68;testTS_1_69;testTS_1_70;testTS_1_71;testTS_1_72;testTS_1_73;testTS_1_74;testTS_1_75;testTS_1_76;testTS_1_77;testTS_1_78;testTS_1_79;testTS_1_80;testTS_1_81;testTS_1_82;testTS_1_83;testTS_1_84;testTS_1_85;testTS_1_86;testTS_1_87;testTS_1_88;testTS_1_89;testTS_1_90;testTS_1_91;testTS_1_92;testTS_1_93;testTS_1_94;testTS_1_95;testTS_1_96;Total;State
AOIS_58_and_AORB_41;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;64;Dead;
AOIS_59_and_AORB_42;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;64;Dead;
AOIS_60_and_AORB_43;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;64;Dead;
AOIS_61_and_AORB_44;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;64;Dead;
AOIS_62_and_AORB_45;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;64;Dead;
AOIS_63_and_AORB_46;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;48;Dead;
AOIS_64_and_AORB_47;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;48;Dead;
AOIS_65_and_AORB_48;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;64;Dead;
AOIS_66_and_COI_1;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;76;Dead;
AOIS_67_and_COI_2;0;0;0;0;0;0;1;0;1;0;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;1;1;0;0;0;0;0;0;56;Dead;
AOIS_68_and_COI_3;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;32;Dead;
AOIS_69_and_LOI_5;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;30;Dead;
AOIS_70_and_LOI_12;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;Dead;
AOIS_71_and_LOI_19;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;Dead;
AOIS_72_and_ODL_3;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;16;Dead;
AOIS_73_and_ODL_4;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;24;Dead;
AOIS_74_and_ODL_5;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;1;1;0;0;1;0;0;0;0;32;Dead;
AOIS_75_and_ODL_6;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;16;Dead;
AOIS_76_and_ODL_7;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;16;Dead;
AOIS_77_and_ODL_8;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;32;Dead;
AOIS_78_and_ODL_11;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;32;Dead;
AOIS_79_and_ODL_12;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;32;Dead;
AOIS_80_and_ODL_13;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;32;Dead;
AOIS_81_and_ODL_14;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;32;Dead;
AOIS_82_and_ODL_15;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;32;Dead;
AOIS_83_and_ODL_16;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;16;Dead;
AOIS_84_and_ODL_19;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;16;Dead;
AOIS_85_and_ODL_20;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;16;Dead;
AOIS_86_and_ODL_21;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;16;Dead;
AOIS_88_and_ODL_23;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;16;Dead;
AOIS_89_and_ODL_24;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;16;Dead;
AOIS_90_and_ODL_25;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;64;Dead;
AOIS_91_and_ODL_26;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;48;Dead;
AOIS_92_and_ODL_27;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;48;Dead;
AOIS_93_and_ODL_28;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;64;Dead;
AOIS_94_and_ODL_29;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;64;Dead;
AOIS_95_and_ODL_30;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;48;Dead;
AOIS_96_and_ROR_1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;0;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;0;1;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;48;Dead;
AOIS_97_and_ROR_2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;34;Dead;
AOIS_98_and_ROR_3;0;0;0;1;0;0;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;0;0;0;1;0;0;58;Dead;
AOIS_99_and_ROR_4;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;28;Dead;
AOIS_100_and_ROR_5;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;76;Dead;
AOIS_101_and_ROR_6;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;62;Dead;
AOIS_102_and_ROR_7;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;64;Dead;
AOIS_103_and_ROR_8;1;0;1;0;0;1;1;0;1;0;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;1;0;1;0;0;1;1;0;1;0;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;68;Dead;
AOIS_104_and_ROR_9;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;0;1;1;1;0;0;0;0;1;52;Dead;
AOIS_105_and_ROR_10;0;0;1;0;1;0;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;0;0;1;0;1;0;0;0;1;0;1;0;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;0;0;1;0;1;0;56;Dead;
AOIS_106_and_ROR_11;0;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;40;Dead;
AOIS_107_and_ROR_12;0;0;0;0;0;0;1;0;1;0;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;1;1;0;0;0;0;0;0;56;Dead;
AOIS_108_and_ROR_13;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;44;Dead;
AOIS_109_and_ROR_14;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;64;Dead;
AOIS_110_and_ROR_15;1;0;0;1;0;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;0;1;1;0;0;1;0;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;0;1;1;0;0;1;0;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;0;1;1;0;0;1;0;1;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;0;1;56;Dead;
AOIS_111_and_ROR_16;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;0;1;40;Dead;
AOIS_112_and_ROR_17;0;0;0;1;1;0;1;0;0;1;1;1;1;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1;1;0;1;0;0;1;1;1;1;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1;1;0;1;0;0;1;1;1;1;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1;1;0;1;0;0;1;1;1;1;0;0;1;1;1;0;0;0;1;1;0;48;Dead;
AOIS_113_and_ROR_18;0;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;32;Dead;
AOIS_114_and_ROR_19;0;0;0;1;0;0;1;0;0;1;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;1;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;1;1;0;0;1;1;1;0;0;0;1;0;0;40;Dead;
AOIS_115_and_ROR_20;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;24;Dead;
AOIS_116_and_ROR_21;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;Dead;
AOIS_121_and_SDL_5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Alive;
JSI_4_and_AOIS_1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;96;Dead;
SDL_9_and_VDL_2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;96;Dead;
